date,data
2007/05/10,"[0.0933523922764228, 0.178753, 0.217675, 0, 0, 0.311472, 0, 0, 0, 0, 0, 0, 0, 0, 0.480468, 0, 0, 0.566239, 0, 0, 0.688176, 0.780747, 2.005004, 0, 0, 0, 0, 0, 0, 0, 1.416858, 1.285196, 1.415786, 1.437966, 1.208858, 1.122678, 0.0, 20.0]"
2007/05/11,"[0.0933523922764228, 0.194077, 0.244371, 0, 0, 0.362737, 0, 0, 0, 0, 0, 0, 0, 0, 0.557733, 0, 0, 0.64866, 0, 0, 0.766036, 0.833545, 2.503531, 0, 0, 0, 0, 0, 0, 0, 1.445495, 1.20469, 1.381978, 1.497338, 1.099259, 1.122678, 0.0, 67.0]"
2007/05/12,"[0.0933523922764228, 0.40298, 0.512515, 0, 0, 0.740741, 0, 0, 0, 0, 0, 0, 0, 0, 1.050267, 0, 0, 1.169648, 0, 0, 1.348724, 1.484263, 2.692755, 0, 0, 0, 0, 0, 0, 0, 1.277132, 0.892602, 1.163638, 1.35029, 0.744037, 1.122678, 0.0, 40.0]"
2007/05/13,"[0.0933523922764228, 0.362199, 0.437794, 0, 0, 0.598131, 0, 0, 0, 0, 0, 0, 0, 0, 0.845633, 0, 0, 0.966625, 0, 0, 0.6333750661686236, 0.6794867085620182, 3.89272, 0, 0, 0, 0, 0, 0, 0, 1.169531, 1.035155, 1.136102, 1.194968, 1.026563747863247, 1.122678, 0.0, 1.0]"
2007/05/14,"[0.0933523922764228, 0.473761, 0.59116, 0, 0, 0.823939, 0, 0, 0, 0, 0, 0, 0, 0, 1.115219, 0, 0, 1.246945, 0, 0, 1.351527, 1.387868, 4.174864, 0, 0, 0, 0, 0, 0, 0, 1.167874, 0.740792, 1.013232, 1.206595, 0.416325, 1.122678, 0.0, 8.0]"
2007/05/16,"[0.0933523922764228, 0.229334, 0.280432, 0, 0, 0.395669, 0, 0, 0, 0, 0, 0, 0, 0, 0.573084, 0, 0, 0.631464, 0, 0, 0.750555, 0.809884, 4.275906, 0, 0, 0, 0, 0, 0, 0, 1.214071, 0.977569, 1.125862, 1.296782, 0.970898, 1.122678, 0.0, 1.0]"
2007/05/22,"[0.0933523922764228, 0.083942, 0.10142, 0, 0, 0.146416, 0, 0, 0, 0, 0, 0, 0, 0, 0.22703, 0, 0, 0.25365, 0, 0, 0.33263, 0.377146, 4.172511, 0, 0, 0, 0, 0, 0, 0, 1.340731, 1.400856, 1.281499, 1.431587, 1.609009, 1.122678, 0.0, 14.0]"
2007/05/23,"[0.0933523922764228, 0.0747, 0.092484, 0, 0, 0.143622, 0, 0, 0, 0, 0, 0, 0, 0, 0.233958, 0, 0, 0.267577, 0, 0, 0.332261, 0.369352, 5.022938, 0, 0, 0, 0, 0, 0, 0, 1.594009, 1.276989, 1.504408, 1.68898, 1.264878, 1.122678, 0.0, 8.0]"
2007/05/24,"[0.0933523922764228, 0.173, 0.203319, 0, 0, 0.282966, 0, 0, 0, 0, 0, 0, 0, 0, 0.426028, 0, 0, 0.48773, 0, 0, 0.583354, 0.638291, 4.848843, 0, 0, 0, 0, 0, 0, 0, 1.312222, 1.202208, 1.295232, 1.356117, 1.194967, 1.122678, 0.0, 20.0]"
2007/05/25,"[0.0933523922764228, 0.229485, 0.251753, 0, 0, 0.309548, 0, 0, 0, 0, 0, 0, 0, 0, 0.420695, 0, 0, 0.458294, 0, 0, 0.564949, 0.624345, 4.902313, 0, 0, 0, 0, 0, 0, 0, 0.901712, 1.073938, 0.936296, 0.931404, 1.214153, 1.122678, 0.0, 10.0]"
2007/05/26,"[0.0933523922764228, 0.276967, 0.341568, 0, 0, 0.482426, 0, 0, 0, 0, 0, 0, 0, 0, 0.704158, 0, 0, 0.802734, 0, 0, 0.6333750661686236, 0.6794867085620182, 4.569593, 0, 0, 0, 0, 0, 0, 0, 1.266599, 1.01421, 1.211542, 1.312955, 1.026563747863247, 1.122678, 0.0, 1.0]"
2007/05/27,"[0.0933523922764228, 0.163161, 0.205305, 0, 0, 0.306464, 0, 0, 0, 0, 0, 0, 0, 0, 0.466652, 0, 0, 0.523829, 0, 0, 0.624407, 0.703167, 4.365227, 0, 0, 0, 0, 0, 0, 0, 1.419349, 1.097329, 1.318101, 1.509197, 1.038844, 1.122678, 0.0, 9.0]"
2007/05/28,"[0.0933523922764228, 0.119226, 0.149434, 0, 0, 0.223875, 0, 0, 0, 0, 0, 0, 0, 0, 0.355304, 0, 0, 0.412259, 0, 0, 0.489212, 0.521257, 4.583599, 0, 0, 0, 0, 0, 0, 0, 1.509141, 1.25083, 1.468993, 1.567875, 1.169354, 1.122678, 0.0, 33.0]"
2007/05/29,"[0.0933523922764228, 0.129727, 0.156425, 0, 0, 0.222538, 0, 0, 0, 0, 0, 0, 0, 0, 0.34263, 0, 0, 0.384204, 0, 0, 0.489483, 0.549029, 5.095343, 0, 0, 0, 0, 0, 0, 0, 1.354996, 1.304968, 1.320042, 1.427953, 1.403145, 1.122678, 0.0, 3.0]"
2007/05/30,"[0.0933523922764228, 0.516638, 0.643702, 0, 0, 0.887709, 0, 0, 0, 0, 0, 0, 0, 0, 1.17658, 0, 0, 1.355253, 0, 0, 1.456098, 1.490429, 5.373628, 0, 0, 0, 0, 0, 0, 0, 1.039077, 0.498366, 0.895256, 1.100464, 0.372963, 1.122678, 0.0, 3.0]"
2007/05/31,"[0.0933523922764228, 0.233925, 0.301589, 0, 0, 0.450851, 0, 0, 0, 0, 0, 0, 0, 0, 0.668134, 0, 0, 0.752815, 0, 0, 0.867996, 0.979307, 5.006469, 0, 0, 0, 0, 0, 0, 0, 1.351327, 0.890666, 1.22427, 1.436551, 0.759705, 1.122678, 0.0, 13.0]"
2007/06/01,"[0.0933523922764228, 0.356775, 0.451398, 0, 0, 0.643135, 0, 0, 0, 0, 0, 0, 0, 0, 0.889891, 0, 0, 0.968508, 0, 0, 1.099745, 1.145167, 4.739793, 0, 0, 0, 0, 0, 0, 0, 1.182981, 0.712134, 1.044761, 1.260491, 0.511954, 1.122678, 0.0, 10.0]"
2007/06/02,"[0.0933523922764228, 0.119967, 0.142486, 0, 0, 0.21183, 0, 0, 0, 0, 0, 0, 0, 0, 0.336138, 0, 0, 0.382111, 0, 0, 0.485087, 0.544011, 5.059644, 0, 0, 0, 0, 0, 0, 0, 1.472703, 1.327389, 1.41257, 1.5533, 1.375579, 1.122678, 0.0, 3.0]"
2007/06/03,"[0.0933523922764228, 0.116307, 0.133131, 0, 0, 0.187574, 0, 0, 0, 0, 0, 0, 0, 0, 0.290108, 0, 0, 0.327182, 0, 0, 0.415817, 0.46565, 5.431304, 0, 0, 0, 0, 0, 0, 0, 1.352778, 1.305952, 1.337115, 1.416239, 1.375, 1.122678, 0.0, 1.0]"
2007/06/24,"[0.0933523922764228, 0.170156, 0.193093, 0, 0, 0.255143, 0, 0, 0, 0, 0, 0, 0, 0, 0.37275, 0, 0, 0.41959, 0, 0, 0.500549, 0.550486, 5.343914, 0, 0, 0, 0, 0, 0, 0, 1.192579, 1.08268, 1.207752, 1.229789, 1.078427, 1.122678, 0.0, 7.0]"
2007/06/25,"[0.0933523922764228, 0.122481, 0.144188, 0, 0, 0.207215, 0, 0, 0, 0, 0, 0, 0, 0, 0.3144, 0, 0, 0.35275, 0, 0, 0.426269, 0.466589, 5.357678, 0, 0, 0, 0, 0, 0, 0, 1.343395, 1.106459, 1.281486, 1.419733, 1.094827, 1.122678, 0.0, 2.0]"
2007/06/26,"[0.0933523922764228, 0.145264, 0.176957, 0, 0, 0.249401, 0, 0, 0, 0, 0, 0, 0, 0, 0.366837, 0, 0, 0.413509, 0, 0, 0.469152, 0.497557, 5.16939, 0, 0, 0, 0, 0, 0, 0, 1.26599, 0.887147, 1.210009, 1.324862, 0.722085, 1.122678, 0.0, 3.0]"
2007/06/27,"[0.0933523922764228, 0.207323, 0.254243, 0, 0, 0.370806, 0, 0, 0, 0, 0, 0, 0, 0, 0.536029, 0, 0, 0.600852, 0, 0, 0.6333750661686236, 0.6794867085620182, 3.447653410432038, 0, 0, 0, 0, 0, 0, 0, 1.273786, 0.8837, 1.154304, 1.351747, 1.026563747863247, 1.122678, 0.0, 1.0]"
2007/06/28,"[0.0933523922764228, 0.110027, 0.132844, 0, 0, 0.193315, 0, 0, 0, 0, 0, 0, 0, 0, 0.30081, 0, 0, 0.34454, 0, 0, 0.418217, 0.462769, 4.935147, 0, 0, 0, 0, 0, 0, 0, 1.427099, 1.192238, 1.388368, 1.487231, 1.146156, 1.122678, 0.0, 18.0]"
2007/06/29,"[0.0933523922764228, 0.098829, 0.122311, 0, 0, 0.18405, 0, 0, 0, 0, 0, 0, 0, 0, 0.293393, 0, 0, 0.338288, 0, 0, 0.409985, 0.449645, 4.794815, 0, 0, 0, 0, 0, 0, 0, 1.520999, 1.21759, 1.457367, 1.594136, 1.169371, 1.122678, 0.0, 23.0]"
2007/06/30,"[0.0933523922764228, 0.106194, 0.129383, 0, 0, 0.193703, 0, 0, 0, 0, 0, 0, 0, 0, 0.314352, 0, 0, 0.369339, 0, 0, 0.461296, 0.519175, 4.016646, 0, 0, 0, 0, 0, 0, 0, 1.53972, 1.354615, 1.519241, 1.587362, 1.274204, 1.122678, 0.0, 29.0]"
2007/07/01,"[0.0933523922764228, 0.109841, 0.134411, 0, 0, 0.205559, 0, 0, 0, 0, 0, 0, 0, 0, 0.328518, 0, 0, 0.370632, 0, 0, 0.480049, 0.541383, 4.190242, 0, 0, 0, 0, 0, 0, 0, 1.522205, 1.383052, 1.421791, 1.626168, 1.487911, 1.122678, 0.0, 7.0]"
2007/07/02,"[0.0933523922764228, 0.104998, 0.129596, 0, 0, 0.197751, 0, 0, 0, 0, 0, 0, 0, 0, 0.32625, 0, 0, 0.383795, 0, 0, 0.478543, 0.543174, 4.416397, 0, 0, 0, 0, 0, 0, 0, 1.61878, 1.377669, 1.590313, 1.673317, 1.302805, 1.122678, 0.0, 27.0]"
2007/07/03,"[0.0933523922764228, 0.091433, 0.107423, 0, 0, 0.157212, 0, 0, 0, 0, 0, 0, 0, 0, 0.259215, 0, 0, 0.305716, 0, 0, 0.394937, 0.45186, 4.568974, 0, 0, 0, 0, 0, 0, 0, 1.564082, 1.533752, 1.578777, 1.606298, 1.595801, 1.122678, 0.0, 27.0]"
2007/07/04,"[0.0933523922764228, 0.087895, 0.103474, 0, 0, 0.151858, 0, 0, 0, 0, 0, 0, 0, 0, 0.250534, 0, 0, 0.295975, 0, 0, 0.374894, 0.429112, 4.478916, 0, 0, 0, 0, 0, 0, 0, 1.580704, 1.459353, 1.593369, 1.621087, 1.448214, 1.122678, 0.0, 20.0]"
2007/07/05,"[0.0933523922764228, 0.087657, 0.105316, 0, 0, 0.15627, 0, 0, 0, 0, 0, 0, 0, 0, 0.258787, 0, 0, 0.306663, 0, 0, 0.391148, 0.44701, 4.586357, 0, 0, 0, 0, 0, 0, 0, 1.594926, 1.49228, 1.624171, 1.627248, 1.466106, 1.122678, 0.0, 25.0]"
2007/07/07,"[0.0933523922764228, 0.147835, 0.176497, 0, 0, 0.251533, 0, 0, 0, 0, 0, 0, 0, 0, 0.387923, 0, 0, 0.447933, 0, 0, 0.533281, 0.577164, 4.533121, 0, 0, 0, 0, 0, 0, 0, 1.393932, 1.21147, 1.380505, 1.437111, 1.152456, 1.122678, 0.0, 31.0]"
2007/07/08,"[0.0933523922764228, 0.170916, 0.208286, 0, 0, 0.301699, 0, 0, 0, 0, 0, 0, 0, 0, 0.455779, 0, 0, 0.518357, 0, 0, 0.588829, 0.645512, 4.21681, 0, 0, 0, 0, 0, 0, 0, 1.354948, 1.098272, 1.288751, 1.422019, 1.052095, 1.122678, 0.0, 20.0]"
2007/07/09,"[0.0933523922764228, 0.227783, 0.295551, 0, 0, 0.452847, 0, 0, 0, 0, 0, 0, 0, 0, 0.703215, 0, 0, 0.808004, 0, 0, 0.947253, 1.040359, 4.627105, 0, 0, 0, 0, 0, 0, 0, 1.524317, 1.103124, 1.417746, 1.602285, 0.980169, 1.122678, 0.0, 18.0]"
2007/07/10,"[0.0933523922764228, 0.200735, 0.252809, 0, 0, 0.394621, 0, 0, 0, 0, 0, 0, 0, 0, 0.633634, 0, 0, 0.763541, 0, 0, 0.6333750661686236, 0.6794867085620182, 3.447653410432038, 0, 0, 0, 0, 0, 0, 0, 1.62807, 1.443641, 1.560706, 1.666926, 1.026563747863247, 1.122678, 0.0, 1.0]"
2007/07/11,"[0.0933523922764228, 0.327691, 0.400212, 0, 0, 0.56799, 0, 0, 0, 0, 0, 0, 0, 0, 0.826759, 0, 0, 0.929974, 0, 0, 1.070742, 1.131039, 5.261472, 0, 0, 0, 0, 0, 0, 0, 1.276504, 0.950555, 1.197305, 1.342431, 0.863002, 1.122678, 0.0, 5.0]"
2007/07/12,"[0.0933523922764228, 0.110061, 0.133034, 0, 0, 0.192733, 0, 0, 0, 0, 0, 0, 0, 0, 0.294664, 0, 0, 0.329275, 0, 0, 0.40096, 0.44124, 5.016903, 0, 0, 0, 0, 0, 0, 0, 1.313671, 1.211899, 1.282205, 1.405946, 1.363959, 1.122678, 0.0, 13.0]"
2007/07/14,"[0.0933523922764228, 0.257056, 0.334395, 0, 0, 0.516182, 0, 0, 0, 0, 0, 0, 0, 0, 0.797151, 0, 0, 0.908032, 0, 0, 1.058291, 1.166165, 5.212416, 0, 0, 0, 0, 0, 0, 0, 1.501349, 1.047361, 1.380637, 1.588401, 0.918901, 1.122678, 0.0, 31.0]"
2007/07/15,"[0.0933523922764228, 0.215461, 0.265484, 0, 0, 0.38842, 0, 0, 0, 0, 0, 0, 0, 0, 0.586519, 0, 0, 0.657328, 0, 0, 0.748971, 0.809066, 5.445118, 0, 0, 0, 0, 0, 0, 0, 1.373867, 1.027444, 1.29822, 1.438812, 0.903731, 1.122678, 0.0, 15.0]"
2007/07/16,"[0.0933523922764228, 0.064712, 0.067725, 0, 0, 0.085338, 0, 0, 0, 0, 0, 0, 0, 0, 0.126232, 0, 0, 0.134671, 0, 0, 0.173093, 0.192323, 5.544945, 0, 0, 0, 0, 0, 0, 0, 1.066357, 1.150981, 1.117697, 1.138171, 1.389913, 1.122678, 0.0, 8.0]"
2007/07/18,"[0.0933523922764228, 0.11227, 0.125756, 0, 0, 0.163211, 0, 0, 0, 0, 0, 0, 0, 0, 0.243277, 0, 0, 0.304814, 0, 0, 0.354983, 0.406656, 4.48182, 0, 0, 0, 0, 0, 0, 0, 1.171074, 1.365303, 1.270455, 1.175136, 1.401933, 1.122678, 0.0, 10.0]"
2007/07/19,"[0.0933523922764228, 0.059665, 0.063183, 0, 0, 0.082208, 0, 0, 0, 0, 0, 0, 0, 0, 0.120233, 0, 0, 0.132091, 0, 0, 0.173407, 0.198211, 3.930236, 0, 0, 0, 0, 0, 0, 0, 1.074073, 1.310796, 1.096189, 1.136614, 1.567991, 1.122678, 0.0, 38.0]"
2007/07/20,"[0.0933523922764228, 0.137714, 0.146752, 0, 0, 0.181795, 0, 0, 0, 0, 0, 0, 0, 0, 0.254121, 0, 0, 0.278651, 0, 0, 0.361859, 0.404837, 4.15116, 0, 0, 0, 0, 0, 0, 0, 0.978652, 1.299497, 1.023704, 1.011306, 1.550889, 1.122678, 0.0, 22.0]"
2007/07/21,"[0.0933523922764228, 0.095977, 0.112227, 0, 0, 0.161927, 0, 0, 0, 0, 0, 0, 0, 0, 0.259386, 0, 0, 0.308704, 0, 0, 0.398794, 0.464171, 4.001145, 0, 0, 0, 0, 0, 0, 0, 1.467887, 1.574831, 1.458138, 1.521301, 1.719945, 1.122678, 0.0, 42.0]"
2007/07/22,"[0.0933523922764228, 0.132855, 0.164651, 0, 0, 0.249113, 0, 0, 0, 0, 0, 0, 0, 0, 0.396878, 0, 0, 0.457585, 0, 0, 0.542388, 0.621589, 4.316722, 0, 0, 0, 0, 0, 0, 0, 1.587804, 1.486814, 1.538164, 1.639172, 1.499677, 1.122678, 0.0, 40.0]"
2007/07/23,"[0.0933523922764228, 0.48798, 0.626059, 0, 0, 0.913901, 0, 0, 0, 0, 0, 0, 0, 0, 1.298562, 0, 0, 1.435248, 0, 0, 1.602012, 1.675557, 4.660186, 0, 0, 0, 0, 0, 0, 0, 1.285218, 0.750943, 1.093416, 1.362104, 0.585281, 1.122678, 0.0, 16.0]"
2007/07/24,"[0.0933523922764228, 0.383605, 0.498659, 0, 0, 0.738596, 0, 0, 0, 0, 0, 0, 0, 0, 1.059204, 0, 0, 1.173999, 0, 0, 1.294099, 1.344181, 4.400928, 0, 0, 0, 0, 0, 0, 0, 1.276417, 0.7227, 1.120784, 1.372568, 0.525227, 1.122678, 0.0, 9.0]"
2007/07/25,"[0.0933523922764228, 0.264916, 0.348736, 0, 0, 0.532001, 0, 0, 0, 0, 0, 0, 0, 0, 0.798819, 0, 0, 0.906061, 0, 0, 1.042434, 1.152524, 4.404105, 0, 0, 0, 0, 0, 0, 0, 1.450139, 0.954581, 1.317734, 1.536356, 0.778862, 1.122678, 0.0, 15.0]"
2007/07/26,"[0.0933523922764228, 0.172627, 0.230591, 0, 0, 0.37016, 0, 0, 0, 0, 0, 0, 0, 0, 0.591638, 0, 0, 0.678775, 0, 0, 0.814454, 0.889101, 4.197916, 0, 0, 0, 0, 0, 0, 0, 1.606895, 1.155919, 1.461159, 1.710652, 1.047979, 1.122678, 0.0, 6.0]"
2007/07/27,"[0.0933523922764228, 0.08873, 0.111619, 0, 0, 0.172677, 0, 0, 0, 0, 0, 0, 0, 0, 0.270528, 0, 0, 0.311935, 0, 0, 0.379025, 0.420823, 4.036201, 0, 0, 0, 0, 0, 0, 0, 1.594872, 1.347076, 1.494686, 1.690707, 1.380438, 1.122678, 0.0, 37.0]"
2007/07/28,"[0.0933523922764228, 0.151881, 0.201338, 0, 0, 0.324761, 0, 0, 0, 0, 0, 0, 0, 0, 0.521082, 0, 0, 0.597649, 0, 0, 0.719055, 0.818697, 4.478753, 0, 0, 0, 0, 0, 0, 0, 1.622861, 1.1837, 1.471801, 1.730168, 1.139516, 1.122678, 0.0, 25.0]"
2007/07/29,"[0.0933523922764228, 0.166204, 0.223188, 0, 0, 0.358229, 0, 0, 0, 0, 0, 0, 0, 0, 0.566247, 0, 0, 0.646554, 0, 0, 0.753784, 0.814855, 4.498758, 0, 0, 0, 0, 0, 0, 0, 1.581716, 1.029148, 1.421142, 1.689949, 0.882437, 1.122678, 0.0, 27.0]"
2007/07/30,"[0.0933523922764228, 0.121491, 0.156064, 0, 0, 0.238776, 0, 0, 0, 0, 0, 0, 0, 0, 0.359292, 0, 0, 0.41436, 0, 0, 0.460392, 0.489668, 4.780458, 0, 0, 0, 0, 0, 0, 0, 1.39746, 0.948539, 1.227395, 1.514886, 0.940775, 1.122678, 0.0, 24.0]"
2007/07/31,"[0.0933523922764228, 0.363518, 0.47031, 0, 0, 0.684702, 0, 0, 0, 0, 0, 0, 0, 0, 0.943278, 0, 0, 1.019542, 0, 0, 1.041342, 1.041734, 4.98191, 0, 0, 0, 0, 0, 0, 0, 1.182945, 0.610521, 0.997117, 1.290941, 0.484255, 1.122678, 0.0, 19.0]"
2007/08/01,"[0.0933523922764228, 0.33999, 0.445089, 0, 0, 0.665315, 0, 0, 0, 0, 0, 0, 0, 0, 0.934254, 0, 0, 1.014966, 0, 0, 1.100804, 1.144333, 4.748722, 0, 0, 0, 0, 0, 0, 0, 1.304266, 0.711025, 1.102952, 1.392364, 0.560984, 1.122678, 0.0, 21.0]"
2007/08/02,"[0.0933523922764228, 0.392915, 0.512687, 0, 0, 0.763746, 0, 0, 0, 0, 0, 0, 0, 0, 1.080648, 0, 0, 1.177152, 0, 0, 1.308594, 1.371036, 4.901249, 0, 0, 0, 0, 0, 0, 0, 1.236335, 0.679222, 1.043258, 1.355571, 0.57863, 1.122678, 0.0, 15.0]"
2007/08/03,"[0.0933523922764228, 0.218322, 0.287765, 0, 0, 0.446038, 0, 0, 0, 0, 0, 0, 0, 0, 0.682238, 0, 0, 0.770195, 0, 0, 0.895336, 0.961245, 5.007438, 0, 0, 0, 0, 0, 0, 0, 1.501976, 1.015196, 1.356675, 1.60329, 0.913152, 1.122678, 0.0, 21.0]"
2007/08/04,"[0.0933523922764228, 0.105925, 0.133717, 0, 0, 0.206678, 0, 0, 0, 0, 0, 0, 0, 0, 0.327803, 0, 0, 0.373997, 0, 0, 0.452309, 0.500292, 4.893192, 0, 0, 0, 0, 0, 0, 0, 1.54354, 1.155509, 1.434795, 1.637109, 1.106599, 1.122678, 0.0, 8.0]"
2007/08/05,"[0.0933523922764228, 0.126508, 0.152935, 0, 0, 0.220205, 0, 0, 0, 0, 0, 0, 0, 0, 0.334553, 0, 0, 0.372438, 0, 0, 0.466845, 0.520858, 4.732155, 0, 0, 0, 0, 0, 0, 0, 1.319549, 1.186674, 1.246747, 1.405618, 1.28158, 1.122678, 0.0, 9.0]"
2007/08/06,"[0.0933523922764228, 0.097641, 0.120013, 0, 0, 0.17811, 0, 0, 0, 0, 0, 0, 0, 0, 0.27263, 0, 0, 0.303615, 0, 0, 0.371996, 0.409623, 4.528293, 0, 0, 0, 0, 0, 0, 0, 1.393254, 1.151943, 1.305728, 1.492215, 1.231315, 1.122678, 0.0, 47.0]"
2007/08/09,"[0.0933523922764228, 0.042381, 0.039131, 0, 0, 0.044509, 0, 0, 0, 0, 0, 0, 0, 0, 0.057073, 0, 0, 0.554318369612069, 0, 0, 0.082562, 0.102412, 5.52928, 0, 0, 0, 0, 0, 0, 0, 0.741058, 1.383858, 0.941958, 0.741058, 1.949697, 1.122678, 0.0, 11.0]"
2007/11/16,"[0.0933523922764228, 0.142594, 0.178201, 0, 0, 0.258143, 0, 0, 0, 0, 0, 0, 0, 0, 0.388756, 0, 0, 0.441021, 0, 0, 0.509956, 0.552775, 3.50777, 0, 0, 0, 0, 0, 0, 0, 1.351002, 0.981186, 1.283059, 1.417267, 0.881482, 1.122678, 0.0, 5.0]"
2007/11/17,"[0.0933523922764228, 0.108329, 0.13749, 0, 0, 0.199188, 0, 0, 0, 0, 0, 0, 0, 0, 0.29328, 0, 0, 0.323886, 0, 0, 0.376015, 0.401419, 3.345843, 0, 0, 0, 0, 0, 0, 0, 1.273715, 0.904313, 1.163776, 1.369802, 0.91048, 1.122678, 0.0, 38.0]"
2007/11/29,"[0.0933523922764228, 0.278222, 0.346023, 0, 0, 0.495569, 0, 0, 0, 0, 0, 0, 0, 0, 0.74474, 0, 0, 0.866583, 0, 0, 0.948986, 1.073339, 1.243243, 0, 0, 0, 0, 0, 0, 0, 1.391218, 1.21523, 1.378053, 1.401066, 0.995545, 1.122678, 0.0, 11.0]"
2007/11/30,"[0.0933523922764228, 0.132202, 0.147036, 0, 0, 0.184698, 0, 0, 0, 0, 0, 0, 0, 0, 0.265927, 0, 0, 0.312413, 0, 0, 0.38019, 0.442265, 1.628578, 0, 0, 0, 0, 0, 0, 0, 1.118487, 1.290899, 1.234401, 1.078823, 1.301157, 1.122678, 0.0, 12.0]"
2007/12/01,"[0.0933523922764228, 0.144485, 0.167726, 0, 0, 0.226913, 0, 0, 0, 0, 0, 0, 0, 0, 0.339863, 0, 0, 0.400308, 0, 0, 0.484727, 0.545973, 1.636345, 0, 0, 0, 0, 0, 0, 0, 1.290165, 1.284226, 1.34001, 1.284533, 1.264254, 1.122678, 0.0, 27.0]"
2007/12/02,"[0.0933523922764228, 0.102602, 0.123058, 0, 0, 0.175436, 0, 0, 0, 0, 0, 0, 0, 0, 0.277352, 0, 0, 0.32945, 0, 0, 0.406882, 0.463128, 1.767191, 0, 0, 0, 0, 0, 0, 0, 1.464492, 1.380368, 1.491716, 1.478728, 1.31803, 1.122678, 0.0, 49.0]"
2007/12/06,"[0.0933523922764228, 0.128779, 0.163381, 0, 0, 0.242764, 0, 0, 0, 0, 0, 0, 0, 0, 0.371211, 0, 0, 0.426081, 0, 0, 0.493613, 0.518913, 2.431045, 0, 0, 0, 0, 0, 0, 0, 1.423347, 1.031473, 1.343932, 1.489089, 0.906606, 1.122678, 0.0, 23.0]"
2007/12/08,"[0.0933523922764228, 0.300308, 0.381604, 0, 0, 0.545114, 0, 0, 0, 0, 0, 0, 0, 0, 0.75853, 0, 0, 0.84135, 0, 0, 0.945477, 0.98703, 1.892645, 0, 0, 0, 0, 0, 0, 0, 1.184786, 0.720474, 1.057875, 1.260166, 0.50571, 1.122678, 0.0, 6.0]"
2007/12/09,"[0.0933523922764228, 0.071295, 0.089422, 0, 0, 0.131679, 0, 0, 0, 0, 0, 0, 0, 0, 0.203326, 0, 0, 0.23184, 0, 0, 0.273898, 0.302836, 2.385539, 0, 0, 0, 0, 0, 0, 0, 1.421704, 1.088531, 1.356897, 1.492595, 1.063354, 1.122678, 0.0, 7.0]"
2007/12/10,"[0.0933523922764228, 0.066392, 0.081029, 0, 0, 0.114983, 0, 0, 0, 0, 0, 0, 0, 0, 0.177585, 0, 0, 0.198089, 0, 0, 0.255943, 0.286351, 2.431358, 0, 0, 0, 0, 0, 0, 0, 1.344454, 1.329768, 1.305582, 1.425194, 1.448776, 1.122678, 0.0, 5.0]"
2007/12/11,"[0.0933523922764228, 0.152037, 0.19117, 0, 0, 0.274385, 0, 0, 0, 0, 0, 0, 0, 0, 0.410023, 0, 0, 0.471245, 0, 0, 0.551811, 0.580021, 2.708786, 0, 0, 0, 0, 0, 0, 0, 1.337415, 1.110819, 1.295705, 1.390073, 1.033872, 1.122678, 0.0, 18.0]"
2007/12/12,"[0.0933523922764228, 0.134787, 0.165437, 0, 0, 0.228245, 0, 0, 0, 0, 0, 0, 0, 0, 0.321707, 0, 0, 0.353819, 0, 0, 0.414972, 0.449096, 2.773381, 0, 0, 0, 0, 0, 0, 0, 1.142821, 0.935491, 1.064354, 1.214865, 0.943748, 1.122678, 0.0, 11.0]"
2007/12/16,"[0.0933523922764228, 0.126021, 0.161549, 0, 0, 0.232737, 0, 0, 0, 0, 0, 0, 0, 0, 0.341329, 0, 0, 0.381302, 0, 0, 0.439311, 0.475702, 2.752639, 0, 0, 0, 0, 0, 0, 0, 1.280895, 0.913899, 1.185831, 1.358896, 0.86218, 1.122678, 0.0, 7.0]"
2007/12/17,"[0.0933523922764228, 0.212026, 0.265148, 0, 0, 0.376741, 0, 0, 0, 0, 0, 0, 0, 0, 0.551984, 0, 0, 0.631406, 0, 0, 0.732659, 0.791676, 2.865962, 0, 0, 0, 0, 0, 0, 0, 1.283086, 1.006347, 1.225136, 1.329301, 0.85245, 1.122678, 0.0, 30.0]"
2007/12/20,"[0.0933523922764228, 0.053554, 0.065929, 0, 0, 0.094403, 0, 0, 0, 0, 0, 0, 0, 0, 0.142197, 0, 0, 0.161376, 0, 0, 0.194448, 0.216539, 3.000473, 0, 0, 0, 0, 0, 0, 0, 1.405095, 1.158458, 1.370291, 1.487377, 1.249661, 1.122678, 0.0, 24.0]"
2007/12/21,"[0.0933523922764228, 0.25744, 0.319916, 0, 0, 0.441032, 0, 0, 0, 0, 0, 0, 0, 0, 0.603525, 0, 0, 0.645568, 0, 0, 0.703869, 0.755064, 3.147391, 0, 0, 0, 0, 0, 0, 0, 1.162924, 0.899615, 1.071108, 1.22923, 0.883404, 1.122678, 0.0, 25.0]"
2007/12/27,"[0.0933523922764228, 0.116101, 0.132293, 0, 0, 0.172052, 0, 0, 0, 0, 0, 0, 0, 0, 0.246766, 0, 0, 0.282096, 0, 0, 0.333155, 0.363438, 2.139464, 0, 0, 0, 0, 0, 0, 0, 1.138135, 1.094877, 1.181584, 1.143402, 1.063858, 1.122678, 0.0, 38.0]"
